floracion_dias,altura_cm,densidad_sem,rendimiento,aceite_porcentaje,campania,tipo_ensayo,epoca,distancia_entre_surcos,tipo_siembra,testigo,visible,cultivar
76,150,54788,3162,44.39,2011-2012,Convencional,Normal,52,Directa,NO,SI,QC 6403
76,187,38745,3698,43.49,2003-2004,Convencional,Normal,70,Directa,NO,SI,PROTON R 100
76,159,36634,3350,44.19,2003-2004,Convencional,Normal,70,Convencional,SI,NO,PROTON R 100
76,150,46690,3619,49.6,2004-2005,Convencional,Normal,70,Convencional,NO,SI,PROTON N 300
76,118,58095,3519,44.9,2010-2011,Convencional,Normal,52,Directa,NO,SI,PROSOL 110
76,137,62612,1531,52.45,2008-2009,Clearfield,Normal,70,Directa,NO,SI,PIONEER 65 Z 55 CL
76,149,63073,1872,52.45,2008-2009,Convencional,Normal,70,Directa,NO,SI,PIONEER 65 A 25
76,172,50543,2653,47.58,2011-2012,Convencional,Normal,52,Directa,NO,SI,PIONEER 65 A 25
76,196,54108,3587,54.87,2011-2012,Convencional,Normal,52,Directa,SI,NO,PIONEER 65 A 25
76,178,42190,3339,45.3,2004-2005,Convencional,Normal,70,Convencional,NO,SI,PIONEER 65 A 02
76,142,61549,2049,46.32,2008-2009,Convencional,Normal,70,Directa,NO,SI,PIONEER 64 A 89
76,164,52088,3312,52.63,2003-2004,Convencional,Normal,70,Directa,NO,SI,PIONEER 64 A 53
76,147,52381,2793,50.83,2004-2005,Convencional,Temprana,70,Convencional,NO,SI,PIONEER 64 A 53
76,156,60952,2696,48.45,2004-2005,Convencional,Temprana,70,Convencional,NO,SI,PIONEER 64 A 51
76,168,42808,2349,47.76,2004-2005,Convencional,Normal,70,Convencional,NO,SI,PIONEER 64 A 51
76,144,50983,2503,46.11,2005-2006,Convencional,Normal,70,Convencional,NO,SI,PIONEER 64 A 51
76,170,49292,3680,42.03,2011-2012,Convencional,Normal,52,Directa,NO,SI,PIONEER 64 A 15
76,173,58304,3868,55.8,2011-2012,Convencional,Normal,52,Directa,NO,SI,PIONEER 64 A 15
76,180,35714,2472,48.97,2012-2013,Convencional,Normal,52,Directa,NO,SI,PAN 7077
76,154,54754,3523,49.42,2010-2011,Convencional,Normal,52,Directa,NO,SI,PAN 7076
76,167,53999,2493,48.14,2011-2012,Convencional,Normal,52,Directa,NO,SI,PAN 7076
76,192,58116,3607,51.49,2011-2012,Convencional,Normal,52,Directa,NO,SI,PAN 7063 CL
76,139,43193,3307,45.82,2007-2008,Convencional,Normal,70,Convencional,NO,SI,PAN 7047 CL
76,185,48096,3449,57.48,2011-2012,Convencional,Normal,52,Directa,NO,SI,PAN 7047 CL
76,149,43939,2414,41.74,2005-2006,Convencional,Normal,70,Convencional,NO,NO,PAN 7039
76,164,56196,3030,43.52,2005-2006,Convencional,Normal,70,Convencional,NO,SI,PAN 7039
76,144,45518,3455,47.75,2007-2008,Convencional,Normal,70,Convencional,NO,SI,PAN 7034
76,111,46179,2527,48.16,2007-2008,Convencional,Normal,70,Directa,NO,SI,PAN 7031
76,113,45849,1340,47.37,2008-2009,Convencional,Normal,70,Directa,NO,SI,PAN 7031
76,172,54810,2387,49.11,2011-2012,Convencional,Normal,52,Directa,NO,SI,PAN 7031
76,197,55045,3952,50.82,2011-2012,Convencional,Normal,52,Directa,NO,SI,PAN 7031
76,183,42570,3016,48.35,2004-2005,Convencional,Normal,70,Convencional,NO,SI,PAN 7001
76,147,47234,3275,50.2,2004-2005,Convencional,Normal,70,Convencional,NO,SI,PAN 7001
76,166,60143,3304,48.45,2004-2005,Convencional,Normal,70,Convencional,NO,SI,PAN 7010
76,159,47096,2834,44.05,2005-2006,Convencional,Normal,70,Convencional,NO,SI,PAN 7010
76,183,50674,3543,51.36,2003-2004,Convencional,Normal,70,Directa,NO,SI,PAN 7009
76,170,42544,2483,46.44,2004-2005,Convencional,Normal,70,Convencional,NO,SI,EXP PEX 05
76,165,69047,2240,41.16,2006-2007,Alto Oleico,Normal,70,Convencional,NO,SI,SAUCE MO
76,164,43065,3143,45.18,2004-2005,Convencional,Normal,70,Convencional,NO,SI,PARAISO 35
76,145,52656,2937,47.22,2004-2005,Convencional,Normal,70,Convencional,NO,SI,PARAISO 35
76,179,49115,4035,50.81,2003-2004,Convencional,Normal,70,Directa,NO,SI,PARAISO 33
76,141,44438,3424,48.45,2003-2004,Convencional,Normal,70,Convencional,NO,SI,PARAISO 33
76,168,44623,3204,46.5,2005-2006,Convencional,Normal,70,Directa,NO,SI,PARAISO 33
76,180,55520,3235,44.66,2011-2012,Convencional,Normal,52,Directa,NO,SI,PARAISO 303
76,167,59302,3770,50.11,2004-2005,Convencional,Normal,70,Convencional,NO,SI,PARAISO 27
76,204,60435,3637,47.13,2005-2006,Convencional,Normal,70,Directa,NO,SI,PARAISO 24
76,189,49939,3939,50.82,2003-2004,Convencional,Normal,70,Directa,NO,SI,PARAISO 22
76,164,54405,4559,50.4,2003-2004,Convencional,Normal,70,Directa,NO,SI,PARAISO 22
76,115,49446,3323,46.78,2007-2008,Convencional,Normal,70,Directa,NO,SI,PARAISO 22
76,142,42415,3044,52.6,2007-2008,Convencional,Normal,70,Convencional,NO,SI,PARAISO 22
76,188,58783,3772,48.13,2005-2006,Convencional,Normal,70,Directa,NO,SI,PARAISO 21
76,174,52579,3583,51.63,2012-2013,Convencional,Normal,52,Directa,NO,SI,PARAISO 104 CL
76,185,48780,4157,52.3,2012-2013,Convencional,Normal,52,Directa,NO,SI,PARAISO 104 CL
76,112,62612,1503,50.33,2008-2009,Clearfield,Normal,70,Directa,NO,SI,PARAISO 103 CL
76,151,69048,2496,43.05,2006-2007,Clearfield,Normal,70,Convencional,NO,SI,PARAISO 102 CL
76,186,58116,3509,52.33,2011-2012,Convencional,Normal,52,Directa,NO,SI,PARAISO 102 CL
76,170,55065,3769,53.29,2011-2012,Convencional,Normal,52,Directa,SI,NO,AROMO 11
76,192,55334,3708,57.08,2011-2012,Convencional,Normal,52,Directa,NO,SI,AROMO 105 CL AO
76,144,44316,4571,54.11,2014-2015,Convencional,Normal,52,Directa,NO,SI,AROMO 105 CL AO
76,168,42389,4201,50.76,2014-2015,Convencional,Normal,52,Directa,NO,SI,LG 5710
76,156,52258,3503,51.57,2015-2016,Convencional,Normal,52,Directa,NO,SI,LG 5710
76,141,45279,3419,48.49,2014-2015,Convencional,Normal,52,Directa,NO,SI,LG 5678 CL
76,166,44342,3012,46.19,2016-2017,Convencional,Normal,52,Directa,NO,SI,LG 50750 CL
76,153,61905,4631,45.68,2014-2015,Convencional,Normal,52,Directa,NO,SI,ES SHERPA
76,140,51896,3593,54.6,2004-2005,Convencional,Normal,70,Convencional,NO,SI,EXP MH 3440
76,147,60478,3171,46.93,2004-2005,Convencional,Normal,70,Convencional,NO,SI,KWSOL TROPEL
76,188,53625,3350,47.99,2005-2006,Convencional,Normal,70,Directa,NO,SI,KWSOL TROPEL
76,162,46732,2744,42.33,2005-2006,Convencional,Normal,70,Convencional,NO,SI,KWSOL BAQUEANO
76,166,50722,2774,45.15,2006-2007,Convencional,Normal,70,Directa,NO,SI,KWSOL BAQUEANO
76,167,58214,3456,50.26,2011-2012,Convencional,Normal,52,Directa,NO,SI,KWSOL BAQUEANO
76,141,67857,2235,45.26,2006-2007,Clearfield,Normal,70,Convencional,NO,SI,KWSOL 362 CL
76,112,61867,1652,50.53,2008-2009,Clearfield,Normal,70,Directa,NO,SI,KWSOL 362 CL
76,180,51167,2747,39.44,2011-2012,Convencional,Normal,52,Directa,NO,SI,KWSOL 1502 DMR
76,177,41021,3541,48.07,2003-2004,Convencional,Normal,70,Directa,NO,SI,JAG�EL
76,163,49823,3642,48.19,2003-2004,Convencional,Normal,70,Directa,NO,SI,BAGUAL
76,192,52013,3150,47.85,2004-2005,Convencional,Normal,70,Convencional,NO,SI,5033023
76,184,42719,3014,46.19,2004-2005,Convencional,Normal,70,Convencional,NO,SI,67049
76,191,34416,3912,45.29,2004-2005,Convencional,Normal,70,Convencional,NO,SI,10023
76,178,56915,3503,52.6,2011-2012,Convencional,Normal,52,Directa,NO,SI,HG 351
76,123,44199,2297,42.1,2003-2004,Convencional,Normal,70,Convencional,NO,SI,PLATINUM 3022
76,133,52381,3261,55.15,2010-2011,Convencional,Normal,52,Directa,NO,SI,BELINDA CS
76,175,45920,2847,46.41,2011-2012,Convencional,Normal,52,Directa,NO,SI,BELINDA CS
76,170,65641,3888,41.95,2003-2004,Convencional,Normal,70,Convencional,NO,SI,MILLEN
76,143,53333,2693,45.07,2004-2005,Convencional,Temprana,70,Convencional,NO,SI,EXP S O109
76,176,53990,3142,50.5,2004-2005,Convencional,Normal,70,Convencional,NO,SI,CAUQUEN
76,170,43723,3194,47.78,2005-2006,Convencional,Normal,70,Directa,NO,SI,CAUQUEN
76,150,68452,2993,41.61,2006-2007,Clearfield,Normal,70,Convencional,NO,SI,CACIQUE CL
76,125,66822,2506,46.9,2006-2007,Clearfield,Normal,70,Convencional,NO,SI,CACIQUE CL
76,150,44316,3643,48.48,2014-2015,Convencional,Normal,52,Directa,NO,SI,CACIQUE CL
76,136,42583,2893,46.27,2003-2004,Convencional,Normal,70,Convencional,NO,SI,TRISOL 700
76,172,35569,2790,45.5,2004-2005,Convencional,Normal,70,Directa,NO,SI,TRISOL 700
76,185,51263,3932,45.75,2004-2005,Convencional,Normal,70,Convencional,NO,NO,TRISOL 700
76,162,46429,2013,52.08,2012-2013,Convencional,Normal,52,Directa,NO,SI,NTO 1.0
76,143,64881,2356,44.4,2006-2007,Clearfield,Normal,70,Convencional,NO,SI,MG 60 CL
76,177,51937,3816,52.81,2003-2004,Convencional,Normal,70,Directa,NO,SI,MG 60
76,133,45090,1786,48.11,2003-2004,Convencional,Normal,70,Convencional,NO,SI,MG 60
76,156,55964,2899,51.82,2004-2005,Convencional,Normal,70,Convencional,NO,SI,MG 60
76,163,57830,3952,47.6,2004-2005,Convencional,Normal,70,Convencional,NO,SI,MG 50
76,142,45279,4492,54.32,2014-2015,Convencional,Normal,52,Directa,NO,SI,MG 303 CL PLUS
76,148,49590,1862,42.73,2006-2007,Convencional,Normal,70,Convencional,NO,SI,MG 100 AO
76,102,45626,1051,49.13,2008-2009,Convencional,Normal,70,Directa,NO,SI,JOANA
76,171,50242,3103,43.22,2006-2007,Convencional,Normal,70,Directa,NO,SI,GH 1100
76,154,56190,2995,45.72,2004-2005,Convencional,Temprana,70,Convencional,NO,SI,EXP 0022
76,125,49390,2769,42.13,2007-2008,Convencional,Normal,70,Directa,NO,SI,KOYA
76,149,55156,4463,54.02,2009-2010,Convencional,Normal,52,Directa,NO,SI,HUARPE
76,128,69207,2741,47.25,2006-2007,Convencional,Normal,70,Convencional,NO,SI,EXP DA S 90
76,172,46876,2653,45.07,2005-2006,Convencional,Normal,70,Convencional,NO,SI,CSG 102
76,175,60491,3989,51.85,2011-2012,Convencional,Normal,52,Directa,NO,SI,FABIOLA CS
76,185,45249,2680,45.28,2011-2012,Convencional,Normal,52,Directa,NO,SI,CODISTAR
76,163,56223,3009,50.39,2004-2005,Convencional,Normal,70,Convencional,NO,SI,BUCK SOLFLOR
76,113,51429,3142,51.21,2010-2011,Convencional,Normal,52,Directa,NO,SI,BUCK SOLFLOR
76,164,57143,3110,46.23,2004-2005,Convencional,Temprana,70,Convencional,NO,SI,BUCK MIRAFLOR
76,158,54563,3626,46.31,2015-2016,Convencional,Normal,52,Directa,SI,NO,BUCK 355 CL
76,173,59312,2922,54.29,2011-2012,Convencional,Normal,52,Directa,NO,SI,BUCK 260
76,207,60372,3804,50.16,2005-2006,Convencional,Normal,70,Directa,NO,SI,BUCK 255
76,147,52381,3324,50.62,2010-2011,Convencional,Normal,52,Directa,NO,SI,BUCK 250
76,171,39125,2957,47.84,2003-2004,Convencional,Normal,70,Directa,NO,SI,BGH 146
76,185,47619,1964,45.48,2008-2009,Alto Oleico,Normal,70,Directa,NO,SI,BS 90 INTA
76,168,51260,2781,49.1,2011-2012,Convencional,Normal,52,Directa,NO,SI,ACONCAGUA
76,206,57448,3306,54.77,2011-2012,Convencional,Normal,52,Directa,NO,SI,BIOGIRASOL 71 CL
76,118,50343,2103,41.65,2007-2008,Convencional,Normal,70,Directa,NO,SI,RUSO 33
76,140,43718,2581,50.48,2007-2008,Convencional,Normal,70,Convencional,NO,SI,RUSO 33
76,170,45089,2135,47.44,2006-2007,Convencional,Normal,70,Directa,NO,SI,TC 4055
76,125,61138,1796,55.3,2006-2007,Convencional,Normal,70,Convencional,NO,SI,TC 4055
76,169,43932,2378,43.81,2005-2006,Convencional,Normal,70,Convencional,NO,NO,TC 4040
76,171,44509,3279,45.4,2005-2006,Convencional,Normal,70,Directa,NO,SI,TC 4040
76,192,59013,3347,49.26,2004-2005,Convencional,Normal,70,Convencional,NO,SI,TC 3003
76,136,42712,2901,49.54,2003-2004,Convencional,Normal,70,Convencional,NO,NO,TC 2001
76,201,52462,3154,47.93,2004-2005,Convencional,Normal,70,Convencional,NO,SI,TC 2001
76,169,47067,2947,47.13,2005-2006,Convencional,Normal,70,Directa,NO,SI,TC 2001
76,156,47206,3539,45.4,2014-2015,Convencional,Normal,52,Directa,NO,SI,SUNNO 22
76,172,49116,2455,48.11,2011-2012,Convencional,Normal,52,Directa,NO,SI,AGS A 2
76,155,54258,2868,47.9,2010-2011,Convencional,Normal,52,Directa,NO,SI,ARGENSOL 50 AO
76,165,62004,3879,54.59,2015-2016,Convencional,Normal,52,Directa,SI,NO,SUNGRO 66 CL PLUS
76,112,45838,1645,49.42,2007-2008,Convencional,Normal,70,Convencional,NO,SI,ALG 650 CL MDO
76,125,45114,1444,49.37,2007-2008,Convencional,Normal,70,Convencional,NO,SI,ALG 620 CL
76,140,43775,2359,49.75,2003-2004,Convencional,Normal,70,Convencional,NO,SI,VDH 487
76,162,43741,3252,53.34,2004-2005,Convencional,Normal,70,Convencional,NO,SI,VDH 487
76,144,54187,3950,50.7,2004-2005,Convencional,Normal,70,Convencional,NO,SI,VDH 487
76,126,46579,2711,51.45,2007-2008,Convencional,Normal,70,Convencional,NO,NO,VDH 487
76,109,40940,2351,53.29,2007-2008,Convencional,Normal,70,Directa,NO,NO,VDH 487
76,146,55768,2503,52.25,2003-2004,Convencional,Temprana,70,Convencional,NO,SI,VDH 481
76,152,46561,2795,49.34,2008-2009,Alto Oleico,Normal,70,Directa,NO,SI,OLISUN 4
76,127,44469,2433,52.27,2007-2008,Convencional,Normal,70,Convencional,NO,SI,OLISUN 2
76,182,49912,2924,49.09,2004-2005,Convencional,Normal,70,Convencional,NO,SI,OLISUN
76,154,43049,2942,52.48,2007-2008,Convencional,Normal,70,Convencional,NO,SI,CF 31
76,165,52381,2609,48.92,2004-2005,Convencional,Temprana,70,Convencional,SI,NO,CF 27
76,168,52578,3212,51.41,2004-2005,Convencional,Normal,70,Convencional,NO,SI,CF 27
76,111,40793,2424,51.6,2007-2008,Convencional,Normal,70,Directa,NO,SI,CF 27
76,128,59630,1506,47.17,2008-2009,Clearfield,Normal,70,Directa,NO,SI,CF 27
76,141,66979,3228,52.56,2013-2014,Convencional,Normal,52,Directa,NO,SI,CF 201
76,195,50100,3726,47.06,2011-2012,Convencional,Normal,52,Directa,NO,SI,ACA 887
76,144,57832,2400,44.97,2015-2016,Convencional,Tardia,52,Directa,NO,SI,ACA 887
76,182,46377,3947,48.13,2015-2016,Convencional,Normal,52,Directa,NO,SI,ACA 887
76,119,42698,2426,44.6,2003-2004,Convencional,Normal,70,Convencional,NO,SI,ACA 885
76,127,55422,2773,46.62,2010-2011,Convencional,Normal,52,Directa,SI,SI,ACA 885
76,156,41667,4636,49.49,2012-2013,Convencional,Normal,52,Directa,SI,SI,ACA 885
76,104,52954,2535,44.57,2015-2016,Convencional,Normal,52,Directa,NO,SI,ACA 885
76,176,50709,3494,48.57,2003-2004,Convencional,Normal,70,Directa,NO,SI,ACA 876
76,154,55238,2632,46.42,2004-2005,Convencional,Temprana,70,Convencional,NO,SI,ACA 876
76,153,51162,3928,45.3,2004-2005,Convencional,Normal,70,Convencional,NO,SI,ACA 876
76,165,42450,3181,44.57,2004-2005,Convencional,Normal,70,Convencional,NO,SI,ACA 872
76,125,50259,3936,48.3,2004-2005,Convencional,Normal,70,Convencional,NO,SI,ACA 872
76,105,45451,1934,46.33,2007-2008,Convencional,Normal,70,Convencional,NO,SI,ACA 872
76,157,45244,2347,46.37,2005-2006,Convencional,Normal,70,Convencional,NO,SI,ACA 863
76,117,46136,1961,48.1,2007-2008,Convencional,Normal,70,Convencional,NO,SI,ACA 863
76,104,41979,2476,51.31,2007-2008,Convencional,Normal,70,Directa,NO,SI,ACA 863
76,152,49027,3161,45.02,2005-2006,Convencional,Normal,70,Convencional,NO,SI,ACA 861
76,109,46040,1844,47.78,2007-2008,Convencional,Normal,70,Convencional,NO,SI,ACA 861
76,153,56632,4473,54.36,2009-2010,Convencional,Normal,52,Directa,NO,SI,ACA 861
76,120,59048,3553,48.66,2010-2011,Convencional,Normal,52,Directa,NO,SI,ACA 861
76,161,50682,2460,39.05,2011-2012,Alto Oleico,Normal,52,Directa,NO,SI,ACA 203 CL
76,218,56112,3051,41.21,2011-2012,Convencional,Normal,52,Directa,NO,NO,ACA 203 CL
77,197,51814,3425,47.68,2003-2004,Convencional,Normal,70,Directa,NO,SI,ZR 130
77,157,46463,3766,48.02,2003-2004,Convencional,Normal,70,Directa,NO,SI,ZR 130
77,143,47600,3116,48.9,2004-2005,Convencional,Normal,70,Convencional,NO,SI,ZR 130
77,167,45019,2520,41.4,2005-2006,Convencional,Normal,70,Convencional,NO,SI,ZR 130
77,200,50370,3293,48.86,2005-2006,Convencional,Normal,70,Directa,NO,SI,ZR 123
77,114,43530,3149,51.49,2007-2008,Convencional,Normal,70,Convencional,NO,SI,SIERRA
77,107,67084,1550,48.45,2008-2009,Clearfield,Normal,70,Directa,NO,SI,SEA 2088 CL AO
77,182,41667,3645,51.7,2012-2013,Convencional,Normal,52,Directa,NO,SI,BZ OLEOSOL
77,174,56727,3377,59.5,2011-2012,Convencional,Normal,52,Directa,NO,NO,TOBSOL 240
77,100,43704,1353,42.55,2008-2009,Convencional,Normal,70,Directa,NO,SI,TOB 3002
77,125,54087,3223,53.61,2010-2011,Convencional,Normal,52,Directa,NO,SI,SY 4075
77,175,57540,4044,53.82,2015-2016,Convencional,Normal,52,Directa,NO,SI,SY 3965 CL HO
77,193,55777,3506,47.44,2011-2012,Convencional,Normal,52,Directa,NO,SI,SY 3960 CL HO
77,141,56090,2923,55.14,2010-2011,Convencional,Normal,52,Directa,NO,SI,SY 3840
77,170,58735,3406,54.86,2011-2012,Convencional,Normal,52,Directa,NO,SI,SPS 3151
77,153,50998,3557,47.1,2004-2005,Convencional,Normal,70,Convencional,NO,SI,SPS 3150 2M
77,166,53498,2708,48.77,2011-2012,Convencional,Normal,52,Directa,SI,NO,SPS 3120
77,158,60016,3567,49.29,2011-2012,Convencional,Normal,52,Directa,NO,SI,SPS 3120
77,140,57028,2265,49.41,2008-2009,Convencional,Normal,70,Directa,NO,SI,SPS 3109
77,140,45020,1991,50.67,2003-2004,Convencional,Normal,70,Convencional,NO,SI,SPS 3103
77,163,66625,4159,50.88,2003-2004,Convencional,Normal,70,Convencional,NO,SI,SPS 3103
77,153,72419,2775,45.89,2006-2007,Convencional,Normal,70,Convencional,NO,SI,SPS 3142
77,119,45000,1818,48.81,2007-2008,Convencional,Normal,70,Convencional,NO,SI,SPS 3142
77,180,45789,3766,51.96,2003-2004,Convencional,Normal,70,Directa,NO,SI,SPS 3140
77,153,52424,3717,51.81,2003-2004,Convencional,Normal,70,Directa,NO,SI,SPS 3140
77,166,60952,3273,49.9,2004-2005,Convencional,Temprana,70,Convencional,NO,SI,SPS 3140
77,186,50126,3427,48.11,2005-2006,Convencional,Normal,70,Directa,NO,SI,SPS 3140
77,168,43792,3252,44.96,2005-2006,Convencional,Normal,70,Directa,NO,SI,SPS 3140
77,124,43023,3140,51.58,2007-2008,Convencional,Normal,70,Convencional,NO,SI,NK 66
77,103,58885,1518,49.57,2008-2009,Clearfield,Normal,70,Directa,NO,SI,NK 48 CL
77,186,60274,3920,42.62,2005-2006,Convencional,Normal,70,Convencional,NO,SI,NK 44 CL RM
77,180,54258,3344,47.18,2010-2011,Convencional,Normal,52,Directa,NO,SI,NK 34 AO
77,159,54126,2932,48.96,2005-2006,Convencional,Normal,70,Convencional,NO,SI,MACON
77,169,60952,2786,46.77,2004-2005,Convencional,Temprana,70,Convencional,NO,SI,EXP NX 18970
77,186,42899,4113,42.75,2004-2005,Convencional,Normal,70,Convencional,NO,SI,EXP NX 10797
77,111,57129,1092,43.63,2006-2007,Convencional,Normal,70,Convencional,NO,SI,DEKASOL 4200
77,145,58959,2188,51,2008-2009,Convencional,Normal,70,Directa,NO,SI,DEKASOL 4200
77,128,53419,2951,54.59,2010-2011,Convencional,Normal,52,Directa,NO,SI,DEKASOL 4065
77,150,49326,3846,49.85,2003-2004,Convencional,Normal,70,Convencional,NO,SI,DEKASOL 4050
77,147,48575,3863,46.3,2004-2005,Convencional,Normal,70,Convencional,NO,SI,DEKASOL 4050
77,193,60848,3512,46.77,2004-2005,Convencional,Normal,70,Convencional,NO,SI,DEKASOL 4050
77,164,55353,3077,44.34,2011-2012,Alto Oleico,Normal,52,Directa,SI,NO,DEKASOL 3948 CL
77,164,51827,2697,47.73,2006-2007,Convencional,Normal,70,Directa,NO,SI,DEKASOL 3940 DM
77,133,57870,1927,49.14,2008-2009,Convencional,Normal,70,Directa,NO,SI,DEKASOL 3940 DM
77,152,60338,3341,49.98,2011-2012,Convencional,Normal,52,Directa,NO,SI,DEKASOL 3940 DM
77,146,47424,3890,50.98,2003-2004,Convencional,Normal,70,Convencional,NO,SI,DEKASOL 3920
77,146,57219,3844,51.87,2003-2004,Convencional,Normal,70,Directa,NO,SI,DEKASOL 3920
77,117,61121,1740,48.97,2008-2009,Clearfield,Normal,70,Directa,NO,SI,DEKASOL 3910 CL
77,186,60120,3417,42.99,2011-2012,Convencional,Normal,52,Directa,NO,SI,DEKASOL 3910 CL
77,154,55579,3771,50.82,2003-2004,Convencional,Normal,70,Directa,NO,SI,DEKASOL 3820
77,168,41978,3153,50.44,2004-2005,Convencional,Normal,70,Convencional,NO,SI,DEKASOL 3820
77,182,62428,3574,50.55,2005-2006,Convencional,Normal,70,Directa,NO,SI,DEKASOL 3820
77,156,47766,3566,47.55,2005-2006,Convencional,Normal,70,Directa,NO,SI,DEKASOL 3820
77,157,53584,3341,56.25,2011-2012,Convencional,Normal,52,Directa,NO,SI,DEKASOL 3820
77,172,43735,2596,45.07,2005-2006,Convencional,Normal,70,Convencional,NO,SI,AGROBEL 975
77,114,48225,3049,45.94,2007-2008,Convencional,Normal,70,Directa,NO,SI,AGROBEL 975
77,131,44046,1440,51.68,2003-2004,Convencional,Normal,70,Convencional,NO,SI,AGROBEL 967
77,135,46167,2265,48.54,2005-2006,Convencional,Normal,70,Convencional,NO,SI,AGROBEL 967
77,113,45325,1798,48.75,2007-2008,Convencional,Normal,70,Convencional,NO,SI,AGROBEL 962
77,110,45157,1328,43.88,2008-2009,Convencional,Normal,70,Directa,NO,SI,AGROBEL 962
77,187,56595,3911,47.28,2005-2006,Convencional,Normal,70,Directa,NO,SI,TRITON MAX
77,101,45867,1286,48.67,2008-2009,Convencional,Normal,70,Directa,NO,SI,TRITON MAX
77,153,66667,2315,40.14,2006-2007,Alto Oleico,Normal,70,Convencional,NO,SI,SRM 840
77,162,71429,2035,40.05,2006-2007,Clearfield,Normal,70,Convencional,NO,SI,SRM 773 CL
77,160,58024,3372,40.8,2011-2012,Convencional,Normal,52,Directa,NO,SI,SRM 767
77,182,55562,3659,54.27,2011-2012,Convencional,Normal,52,Directa,NO,SI,SRM 767
77,190,62857,4252,48.76,2012-2013,Convencional,Normal,52,Directa,NO,SI,SRM 750 CL
77,128,48582,2299,51.5,2006-2007,Convencional,Normal,70,Convencional,NO,SI,SRM 732
77,136,53257,3187,50.47,2007-2008,Convencional,Normal,70,Convencional,NO,SI,SRM 732
77,181,42972,2994,51.54,2003-2004,Convencional,Normal,70,Directa,NO,SI,SIGMA
77,198,50584,3127,47.14,2004-2005,Convencional,Normal,70,Convencional,NO,SI,CIRO
77,161,71429,1675,43.95,2006-2007,Clearfield,Normal,70,Convencional,NO,SI,EXP SPS 516 CL AO
77,171,54206,4022,46.44,2003-2004,Convencional,Normal,70,Convencional,NO,SI,SEEDAR 2002
77,113,47823,2904,44.03,2007-2008,Convencional,Normal,70,Directa,NO,SI,ALBISOL AO
77,123,39689,2657,51.19,2007-2008,Convencional,Normal,70,Convencional,NO,SI,ALBISOL AO
77,103,42250,2448,45.49,2007-2008,Convencional,Normal,70,Directa,NO,SI,ALBISOL 21
77,130,65268,2121,46.8,2006-2007,Clearfield,Normal,70,Convencional,NO,SI,ALBISOL 20 CL
77,187,48693,3713,49.71,2003-2004,Convencional,Normal,70,Directa,NO,SI,ALBISOL 2
77,168,51667,4093,48.78,2003-2004,Convencional,Normal,70,Directa,NO,SI,ALBISOL 2
77,182,42398,2555,49.17,2004-2005,Convencional,Normal,70,Convencional,NO,SI,ALBISOL 2
77,165,53075,3552,53.49,2015-2016,Convencional,Normal,52,Directa,NO,SI,MOOGLLI CL AO
77,175,49445,2610,49.19,2011-2012,Convencional,Normal,52,Directa,NO,SI,QC 6730
77,152,59100,3443,51.98,2011-2012,Convencional,Normal,52,Directa,NO,SI,QC 6403
77,141,44801,2149,45.05,2003-2004,Convencional,Normal,70,Convencional,NO,SI,PROTON R 100
77,157,58117,3461,48.9,2004-2005,Convencional,Normal,70,Convencional,NO,SI,PROTON N 101
77,165,66220,3802,53.28,2015-2016,Convencional,Normal,52,Directa,SI,SI,PROTON 290
77,111,44602,1570,48.37,2008-2009,Convencional,Normal,70,Directa,NO,SI,PIONEER 65 A 40
77,154,59264,3528,53.53,2011-2012,Convencional,Normal,52,Directa,NO,SI,PIONEER 65 A 40
77,165,54586,4050,56.7,2009-2010,Convencional,Normal,52,Directa,NO,SI,PIONEER 65 A 25
